internal_id,session,song_id,orig_or_cover,age_at_event,association,control,description,emot_content,emot_intensity,energetic,experience,familiarity,important,preference,social,unique,vivid,rms,spectral_bandwidth,spectral_centroid,spectral_contrast,spectral_flatness,spectral_rolloff,zero_crossing_rate,mfccs_offset,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,tempo,key,treble,tbb,genre,mean_valence,mean_arousal
2,2,2008_2,cover,17,Mostly end of high school is when I picked the song up. 17.,somewhat spontaneous,Remember putting this on in my math class in high school.,neutral,not at all,a little,"Keep Bleeding, although I don't know the artist. I remember listening occasionally since I knew it was a throwback song, but never really listened a lot. Can't say how often I listened.",a little,not at all,a little,very,somewhat,a little,-0.5501463110005401,0.5917273891045627,-0.5656570335502773,-0.7687855523529781,0.7206354048185137,-0.07030911636247796,-1.2491077133161048,-0.7377822151114383,0.07221808788170038,1.6649546264462365,1.5932949438621258,1.4476186405433809,-0.2389123145957503,0.4358518362193288,-0.18537537655204417,0.07733575101500481,-0.6263374084814861,-0.38542951460358255,-0.2163950737670993,-0.2451196571446762,0.4481132406637964,D,1.2186057606953942,-1.4844353765310143,4,-0.7068847384579019,-1.4952580702361262
2,2,2010_1,orig,17,This was mostly high school 14-18.,somewhat spontaneous,I was singing this song in the prom bus on the way to prom.,somewhat positive,somewhat,very,"Definitely listened to it a bunch when it first came out, and in 2012 I believe it was I listened a couple times a week for a couple months. However, it slowed down very much after that and I haven't heard it in a long time now. Tik Tok Kesha.",somewhat,somewhat,somewhat,extremely,extremely,somewhat,0.3338460012652194,0.24492056913570087,0.4997084405276169,-0.7323749112589379,0.3760944291504856,0.25237150910379963,0.6110429816296438,0.20339973088720317,-0.6156728064508051,-0.384988053141716,0.5438133726177696,0.4655582759082956,0.3378417983743923,1.0298215472740464,0.08638562864625406,0.5693569750501207,0.2391134992784303,-0.41056977874809514,-0.1304393032565909,-0.05415244046824697,0.6664294304458469,F,1.2186057606953942,-1.4844353765310143,1,1.7477676892733962,1.558782105899751
2,2,2011_3,cover,16,Mostly high school time to beginning of college 14-20.,completely spontaneous,My friends were quoting the song for some reason at the very beginning because they had just seen the movie about North Korea.,somewhat positive,a little,very,"katy perry - Firework was a classic back from 2009 I think. It became popular again with our group in high school, and I listened a lot on my own in my personal playlist. Maybe a few times a month for years.",very,a little,a lot,very,very,somewhat,1.67146927487619,0.9139374869603716,1.001074374196791,-0.3210028251872818,1.0508257369927263,0.9105123985610236,0.9157664205734728,1.608616235025346,-0.9822815349923374,0.06608305554871924,0.6755486013771811,0.17462790598717212,0.7473720819594463,1.087406800689907,0.5425872298538678,1.2955219066282018,0.5996198951856014,-0.3294211993456834,0.02797870332357941,0.4793060764676449,0.9055376708745948,Ab,1.2186057606953942,-1.4844353765310143,1,1.747767689273395,1.6605834451042802
2,2,2012_2,orig,17,Mostly high school time 14-18.,somewhat spontaneous,I remember listening to this song with my high school friends at some point during senior year but I can't remember what we were doing.,neutral,not at all,somewhat,"Call me Maybe was a classic back in 2012 I think. I loved the song as a meme. But, I never really listened to it as part of a playlist until 2014. Put it on a throwback playlist and loved it. Listened maybe once or twice a week for about a couple months.",very,not at all,a lot,somewhat,a little,not at all,0.04480474620059195,0.6349581709545457,0.8498066736560222,0.11230460138081748,0.4214586153596144,0.7073539286919958,-0.1170799258040693,-0.08472741523181719,-1.4349033425500035,-0.07200014690309128,0.8038123124349914,0.39137038133506685,0.7126690876910475,0.6033896690706153,0.9345444989687572,0.9742487819137478,0.5630618544068028,0.24566171180972152,0.2810583316676114,0.6246400851083722,0.6664294304458469,G,1.2186057606953942,-1.4844353765310143,1,1.8856695110560533,1.456980766695222
2,2,2012_4,cover,16,Associated mostly with high school again from 14-18.,somewhat spontaneous,I remember listening to this remix called This is My Biome in Minecraft back in 2013 I believe.,neutral,not at all,not at all,"Payphone by maroon 5 is a legendary song. I used to listen on the radio on the way to school back in 2011 I believe. I added it to my youtube playlist for a while, and maybe listened to it a couple times a month for a few months when it first came out.",very,not at all,a lot,not at all,not at all,a little,-0.23504513441683655,0.8608554827402439,1.6481966095428158,0.7094434717489558,1.513517359141508,1.2768490973481914,1.548626827035875,0.4189635922724146,-1.6726886891854056,-0.4009795398285068,-0.5261928551060814,-0.6565598002758873,0.3541280664652172,-0.0993068559929514,-0.26947780199847393,-0.36392810089522015,0.660909762552095,0.16242955406920684,-0.9189941556225462,0.24696267994755203,0.9055376708745948,B,-0.8124038404635961,0.6669202416298763,7,-0.8999472889536225,0.11320308919543567
2,2,2012_5,cover,14,This was mostly high school time ages 14-16.,somewhat spontaneous,I was playing COD MW3 in my room and listened to this in the background back in those 2011-2012 days of high school.,neutral,not at all,a little,"I listened to it on and off but it was on my playlist in 2011. I listened a couple times a week and I remember vibing to this song while playing games. Lights - Eliie Goulding. Good, but not a part of my permanent playlist for long.",very,not at all,somewhat,not at all,not at all,somewhat,-0.4790988258959957,0.8088746768072846,1.424639716394294,0.2918120207700398,0.8854991373735173,0.9142235379582556,1.4219043010572814,-0.137158515596309,-0.921446693932814,1.051098664183287,-0.00453349331751048,-0.0813389619048742,-0.33728913536343247,-0.47932459543655465,0.8012266029553712,-0.24987618133868417,0.5616558176182908,1.3992856689686304,0.251914901183736,1.1089730538371585,0.6664294304458469,Db,-0.8124038404635961,0.6669202416298763,2,-0.458661459249119,-0.6604870887589867
2,2,2013_1,orig,11,This was mostly middle school from 11-12.,somewhat deliberate,I was walking through the middle school halls when some classmate came up to us and was singing Thrift Shop by Macklemore.,neutral,not at all,a little,"I liked listening occasionally when it was on the radio but never went out of my way to listen to Thrift Shop. It was just an ok song, so I would listen when it was on. Lots of people in my middle school sang it but I never did that.",somewhat,not at all,a little,a little,a little,not at all,-1.4393671165926634,0.20987385326508456,0.23483792424774635,-0.9910206349838584,1.216182459206448,0.29766685209106636,0.17872477623327618,0.10429178348974998,0.4108171112110322,0.20613364922285884,-0.6884736693205431,-1.3720339888014057,-0.26509128691403,-0.43815737075848776,0.7016265892674295,-0.1099778108278532,-0.43740025781132824,-0.07949121828335554,0.5259909737845186,1.1841594469433283,-0.2634359014981353,F#,-0.8124038404635961,0.6669202416298763,1,-0.04495599390114784,-0.02931878569090477
2,2,2013_2,orig,16,I was in high school 16-18.,somewhat spontaneous,"I was listening to this song and was reading about the controversy with nudity, so I looked up the video and was surprised.",somewhat positive,a little,very,I remembered hearing about the controversy and watched the original video and was surprised by it. I listened on youtube a few more times after that but didn't love Blurred Lines that much.,somewhat,not at all,a little,not at all,very,somewhat,-1.4789391482147964,0.8831998963925466,-0.0770401996416611,-0.7016801949426444,-0.03876730227981821,0.3788608305210353,-0.38870947947168105,-1.4257938632836658,0.0558474110766942,0.8469479328966268,-0.8905111207325359,0.858791593307949,0.5716516393034481,-0.5500379012521049,0.5465718595951419,0.6734070024513381,-0.4808611731119377,0.5074959746872617,0.42859953624581737,0.21431312432421604,0.6664294304458469,G,-0.8124038404635961,0.6669202416298763,1,0.2032672853076351,0.09284282135453002
2,2,2013_3,orig,17,Mostly associated with the end of high school ages 16-17.,somewhat spontaneous,"I was listening to a remix of this song with PTX and Lindsey Stirling, and I remember showing my mother this song back in 2014.",somewhat positive,not at all,a little,"Imagine Dragons - Radioactive. A great song back in the day back in 2014 I believe it was. I listened to it quite often as well as the remixes that came out. Listened multiple times a week for several months. It made it into my youtube playlist, but fell off very soon after.",extremely,not at all,a lot,a little,somewhat,somewhat,1.5882926681616036,-1.523737161134865,-1.1769923274555325,-1.474226722085776,-0.8335506981178937,-1.0727036153439404,-0.649480451796715,1.4969506647271382,1.241280424957813,-1.2998579896196412,0.7347283476367465,-0.3775893630785684,0.7761859196458206,0.2385083256506393,1.0473820250424712,0.5073841228802727,0.7815872680266689,0.8308429036876422,0.673126713773634,0.8462971020656973,1.4592971517300195,A,-0.8124038404635961,0.6669202416298763,1,-0.7620454671709654,1.070135677718011
2,2,2013_5,orig,17,Associated mostly with high school for me. Mostly 14-18,somewhat deliberate,Listening to a remix of this song by PTX in my room while studying for a final,neutral,not at all,not at all,"I listened to the remix a lot in 2014 when it came out by PTX. I also listened to the original by Macklemore (cant hold us), when it was out on the radio. I added it to my playlist as a workout song. I listened maybe a few times a month until 2014, when I listened a few times a week for about a couple months.",very,not at all,a lot,not at all,not at all,a little,-0.8908247826204189,0.3230998073422802,0.8525873687098606,0.44111567719032496,0.1522061658471068,0.6700866442520126,1.03421290265834,0.11430219452809812,-0.8892374506211005,-1.1643232787071984,-0.469401048160409,-0.22307093028692712,-1.2685408582569715,-0.8458738197776023,0.11285007255156124,-1.441536390549645,0.20307882567322347,-0.7898940388591603,-1.244906911439635,1.2893331767032492,1.7822678715296592,G,-0.8124038404635961,0.6669202416298763,1,0.837615665507858,0.9886946063543876
2,2,2013_6,cover,17,Mostly end of high school to beginning of college 17-19. I associate it with my friend from high school who put it on in the background.,somewhat spontaneous,I was in the car with my best friend in high school and he had that on in the background saying he loved Justin's songs.,somewhat positive,a little,very,I listened to mirrors by justin timberlake because of my friend who put it on in the car. I liked it and added it to the playlist in 2015. It was a staple for a while and I listened multiple times a week for months. Associate it with my best friend from high school.,very,somewhat,a lot,very,somewhat,a little,-1.0385507132229268,1.4005604884660563,1.832542152396865,-0.6674745717401565,2.7208912553872824,1.7204677308761027,1.9774855322651104,0.5178147966322204,-1.232234110495496,-0.03215316209617221,-0.43552882692541,-0.5475855836724336,-0.5561395690591935,-0.737121508452132,-0.01525411577275534,-0.3851379524712391,-0.8001476688557905,-1.0852824886240673,-0.6951160351299953,-1.62195875969565,-1.0202627914971658,Eb,1.2186057606953942,0.6669202416298763,1,-0.23801854439686845,-0.3754433389863048
2,2,2014_1,orig,17,16-18. Mostly high school,completely spontaneous,I was dancing in my room after seeing my SAT score reveal and this was on in the background just in case.,very positive,very,extremely,I used to listen to it on and off from ages 16-18 mostly in high school. I loved it and put it on my youtube playlist. Listened several times a week at least for several months and it stayed on my playlists for a few years. Didn't listen at quite that frequency for very long.,extremely,very,love it!,not at all,extremely,somewhat,1.767388604443536,2.73825333571983,1.270126570866274,-0.9824912569950912,0.397681364287004,2.07488255356608,0.5613403853526018,1.2260273079363102,-0.25096202485847935,2.512543959561539,-0.6829702744545977,1.065623061222403,-0.44849648307992007,-0.4827794195284492,0.6017460411689735,0.19329115722579956,-1.687693753859154,-0.4882478492002947,0.5777623199622693,-0.3979901845653831,2.5494067383201693,F,-0.8124038404635961,0.6669202416298763,1,2.657919713038934,1.8031053199906215
2,2,2014_4,orig,17,17-18.,completely spontaneous,We were in high school and everyone was singing it or putting it on their phones in our math class.,neutral,not at all,very,"I never really listened on my own. I heard it on the radio and people played the song in class, especially when it first came out. But, I myself never listened to Fancy by Iggy on my own other than to check out the music video.",somewhat,not at all,not at all,very,somewhat,somewhat,0.30096823514490173,0.35576537225548105,1.529064485116999,-0.7137532882315867,1.721602729598503,0.7961420866353266,1.9460093686061877,0.9355767175586658,-1.4583932753334188,-1.5352435363226156,-0.5523392408085808,-0.3303605495114278,0.8198235250915168,0.39804462449686656,-0.03024315759472238,1.3698630852001243,1.4847367243205516,0.9511220742078086,1.8425670833029577,0.4855469754764401,-0.2634359014981353,c,1.2186057606953942,-1.4844353765310143,1,0.6445531150121386,0.8258124636271406
