internal_id,session,song_id,orig_or_cover,age_at_event,association,control,description,emot_content,emot_intensity,energetic,experience,familiarity,important,preference,social,unique,vivid
2,1,2018_5,cover,21,This is associated with the end of college ages 21-22,completely spontaneous,Was in the car with my best friend James and my ex-girlfriend at the time and he was picking us up to go around the city of Baltimore,very positive,somewhat,very,I listened to it a lot on the radio in 2018 and put it on my playlist. Rockstar Post Malone was one of the first bangers that came out from him so I listened for a solid couple months a few times a week at least.,extremely,somewhat,love it!,very,very,very
2,1,2019_1,cover,NA,This is during the beginning of med school for me. 2019-2021 I believe. Age 22-24,NA,NA,NA,NA,NA,I liked this song a lot when it came out and I would listen on Youtube at least a couple times a day for a month. Then it stopped for some time and now I listen occasionally. I believe this was in 2019.,extremely,NA,a lot,NA,NA,NA
2,1,2019_2,orig,NA,This song is associated with the end of college 21-22.,NA,NA,NA,NA,NA,"I listened to it during the into the Spiderverse Movie, and also happen to like Post Malone. So I know Sunflower, and listened on repeat I believe in 2019 for a month or so on my youtube playlist. It fell off shortly after.",very,NA,a lot,NA,NA,NA
2,1,2019_3,orig,24,This is associated with the end of medical school so ages 24-25,somewhat spontaneous,I was listening to this song in the car with my now girlfriend and we were on our way to a rotation at 5am.,somewhat positive,not at all,not at all,I know that this is by Halsey and I have gone out of my way to put it on my playlist. I first heard it on the radio but put it on my playlist in 2022. I listened to it for a month straight.,somewhat,extremely,a lot,a little,somewhat,not at all
2,1,2019_4,cover,NA,First several years of medical school was when I listened. I believe 22-24.,NA,NA,NA,NA,NA,"I liked the song, and would listen on youtube once a week or maybe a couple times a week around 2019/2020. I know it's Bad Guy Billie Eilish, but I mostly listened to covers or piano covers.",extremely,NA,somewhat,NA,NA,NA
2,2,2008_2,cover,17,Mostly end of high school is when I picked the song up. 17.,somewhat spontaneous,Remember putting this on in my math class in high school.,neutral,not at all,a little,"Keep Bleeding, although I don't know the artist. I remember listening occasionally since I knew it was a throwback song, but never really listened a lot. Can't say how often I listened.",a little,not at all,a little,very,somewhat,a little
2,2,2008_3,orig,NA,I don't know the song so I don't know for this question.,NA,NA,NA,NA,NA,"I truly don't know the song here, and I don't even know the artist. I think I've heard it, but I don't know when I heard it.",not at all,NA,not at all,NA,NA,NA
2,2,2009_2,orig,NA,Mostly elementary to middle school. 9-11.,NA,NA,NA,NA,NA,"I listened because my father put it on the radio or put it on his computer. So I had to listen to Poker Face by Lady Gaga, but I was never really a fan and only listened when I had to.",somewhat,NA,not at all,NA,NA,NA
2,2,2009_3,orig,NA,Mostly with earlier middle school I believe. 11-12,NA,NA,NA,NA,NA,"I didn't really like Just Dance by Lady Gaga. Although I never liked many of her songs. My father liked her music so sometimes I would listen to it through him or when it was on the radio. However, I never played it in my personal playlists. This was probably around 2010-2012.",somewhat,NA,a little,NA,NA,NA
2,2,2010_1,orig,17,This was mostly high school 14-18.,somewhat spontaneous,I was singing this song in the prom bus on the way to prom.,somewhat positive,somewhat,very,"Definitely listened to it a bunch when it first came out, and in 2012 I believe it was I listened a couple times a week for a couple months. However, it slowed down very much after that and I haven't heard it in a long time now. Tik Tok Kesha.",somewhat,somewhat,somewhat,extremely,extremely,somewhat
2,2,2010_2,cover,NA,I don't even know the name of this song or the artist.,NA,NA,NA,NA,NA,"I don't know this song personally but I have heard it before. I can't put my finger on when I heard it, but I believe it was occasionally on the radio.",not at all,NA,a little,NA,NA,NA
2,2,2010_3,orig,NA,End of high school. 16-18.,NA,NA,NA,NA,NA,"Hey Soul Sister - Train. A good song, that I spent a lot of time listening to while studying late at night. Was part of the playlist and listened several times a week if not day for months in 2014.",very,NA,love it!,NA,NA,NA
2,2,2011_1,cover,NA,Mostly end of high school 17-18.,NA,NA,NA,NA,NA,"I listened to this song back in 2014, and really loved it. Rolling in the Deep - Adele. It was a great song to study to and I listened multiple times a day at first, although this dropped to multiple times a week quickly. Part of the main playlist and one of the greats.",very,NA,love it!,NA,NA,NA
2,2,2011_2,orig,NA,Maybe the beginning to end of high school. 14-18,NA,NA,NA,NA,NA,I didn't like this song at all. Party Rock - LMFAO seemed like a bad song to me. Still don't like it. Only listened if it was on the radio and I didn't feel like switching away.,a little,NA,not at all,NA,NA,NA
2,2,2011_3,cover,16,Mostly high school time to beginning of college 14-20.,completely spontaneous,My friends were quoting the song for some reason at the very beginning because they had just seen the movie about North Korea.,somewhat positive,a little,very,"katy perry - Firework was a classic back from 2009 I think. It became popular again with our group in high school, and I listened a lot on my own in my personal playlist. Maybe a few times a month for years.",very,a little,a lot,very,very,somewhat
2,2,2011_4,cover,NA,Really started listening in graduate school from like 22-24.,NA,NA,NA,NA,NA,I heard it way back when. I think this is ET by Katy Perry. Sounded so weird in this recording but I did listen to some remixes of this in graduate school. Maybe had it on once or twice a week for like a month. Stopped after a while since it was just ok.,somewhat,NA,a little,NA,NA,NA
2,2,2012_1,cover,NA,End of high school perhaps. 16-18.,NA,NA,NA,NA,NA,"Gotye - Somebody That I used to Know. Was a cool song, but not really my cup of tea. I did listen to the remix by PTX, but even that didn't last very long. Maybe listened on the radio and listened to the PTX version a couple times a week for a month in 2014.",somewhat,NA,somewhat,NA,NA,NA
2,2,2012_2,orig,17,Mostly high school time 14-18.,somewhat spontaneous,I remember listening to this song with my high school friends at some point during senior year but I can't remember what we were doing.,neutral,not at all,somewhat,"Call me Maybe was a classic back in 2012 I think. I loved the song as a meme. But, I never really listened to it as part of a playlist until 2014. Put it on a throwback playlist and loved it. Listened maybe once or twice a week for about a couple months.",very,not at all,a lot,somewhat,a little,not at all
2,2,2012_3,orig,NA,Associated more with high school I believe. So for me ages 14-16,NA,NA,NA,NA,NA,"I heard it on the radio a while ago, likely back in middle school. I know it's We are Young by FUN but I didn't listen very often. I did enjoy it somewhat but didn't go out of my way to listen.",somewhat,NA,somewhat,NA,NA,NA
2,2,2012_4,cover,16,Associated mostly with high school again from 14-18.,somewhat spontaneous,I remember listening to this remix called This is My Biome in Minecraft back in 2013 I believe.,neutral,not at all,not at all,"Payphone by maroon 5 is a legendary song. I used to listen on the radio on the way to school back in 2011 I believe. I added it to my youtube playlist for a while, and maybe listened to it a couple times a month for a few months when it first came out.",very,not at all,a lot,not at all,not at all,a little
2,2,2012_5,cover,14,This was mostly high school time ages 14-16.,somewhat spontaneous,I was playing COD MW3 in my room and listened to this in the background back in those 2011-2012 days of high school.,neutral,not at all,a little,"I listened to it on and off but it was on my playlist in 2011. I listened a couple times a week and I remember vibing to this song while playing games. Lights - Eliie Goulding. Good, but not a part of my permanent playlist for long.",very,not at all,somewhat,not at all,not at all,somewhat
2,2,2013_1,orig,11,This was mostly middle school from 11-12.,somewhat deliberate,I was walking through the middle school halls when some classmate came up to us and was singing Thrift Shop by Macklemore.,neutral,not at all,a little,"I liked listening occasionally when it was on the radio but never went out of my way to listen to Thrift Shop. It was just an ok song, so I would listen when it was on. Lots of people in my middle school sang it but I never did that.",somewhat,not at all,a little,a little,a little,not at all
2,2,2013_2,orig,16,I was in high school 16-18.,somewhat spontaneous,"I was listening to this song and was reading about the controversy with nudity, so I looked up the video and was surprised.",somewhat positive,a little,very,I remembered hearing about the controversy and watched the original video and was surprised by it. I listened on youtube a few more times after that but didn't love Blurred Lines that much.,somewhat,not at all,a little,not at all,very,somewhat
2,2,2013_3,orig,17,Mostly associated with the end of high school ages 16-17.,somewhat spontaneous,"I was listening to a remix of this song with PTX and Lindsey Stirling, and I remember showing my mother this song back in 2014.",somewhat positive,not at all,a little,"Imagine Dragons - Radioactive. A great song back in the day back in 2014 I believe it was. I listened to it quite often as well as the remixes that came out. Listened multiple times a week for several months. It made it into my youtube playlist, but fell off very soon after.",extremely,not at all,a lot,a little,somewhat,somewhat
2,2,2013_5,orig,17,Associated mostly with high school for me. Mostly 14-18,somewhat deliberate,Listening to a remix of this song by PTX in my room while studying for a final,neutral,not at all,not at all,"I listened to the remix a lot in 2014 when it came out by PTX. I also listened to the original by Macklemore (cant hold us), when it was out on the radio. I added it to my playlist as a workout song. I listened maybe a few times a month until 2014, when I listened a few times a week for about a couple months.",very,not at all,a lot,not at all,not at all,a little
2,2,2013_6,cover,17,Mostly end of high school to beginning of college 17-19. I associate it with my friend from high school who put it on in the background.,somewhat spontaneous,I was in the car with my best friend in high school and he had that on in the background saying he loved Justin's songs.,somewhat positive,a little,very,I listened to mirrors by justin timberlake because of my friend who put it on in the car. I liked it and added it to the playlist in 2015. It was a staple for a while and I listened multiple times a week for months. Associate it with my best friend from high school.,very,somewhat,a lot,very,somewhat,a little
2,2,2014_1,orig,17,16-18. Mostly high school,completely spontaneous,I was dancing in my room after seeing my SAT score reveal and this was on in the background just in case.,very positive,very,extremely,I used to listen to it on and off from ages 16-18 mostly in high school. I loved it and put it on my youtube playlist. Listened several times a week at least for several months and it stayed on my playlists for a few years. Didn't listen at quite that frequency for very long.,extremely,very,love it!,not at all,extremely,somewhat
2,2,2014_2,orig,NA,This I believe was a song from college for me - 19-21.,NA,NA,NA,NA,NA,"I listened to it on the radio and with my friends - Dark horse Katy Perry. It was ok, but I never got into it or added it to a playlist.",somewhat,NA,a little,NA,NA,NA
2,2,2014_3,orig,NA,Associated with the end of high school 16-17.,NA,NA,NA,NA,NA,"This song All of Me - John Legend was a legendary song. I did like it, and maybe listened a couple times a week for a couple months in 2014. However, it fell off my playlist quick as I never kept romance songs on there too long.",somewhat,NA,a lot,NA,NA,NA
2,2,2014_4,orig,17,17-18.,completely spontaneous,We were in high school and everyone was singing it or putting it on their phones in our math class.,neutral,not at all,very,"I never really listened on my own. I heard it on the radio and people played the song in class, especially when it first came out. But, I myself never listened to Fancy by Iggy on my own other than to check out the music video.",somewhat,not at all,not at all,very,somewhat,somewhat
