internal_id,song_id,age_at_event_orig,age_at_event_cover,association_orig,association_cover,control_orig,control_cover,NaM_orig,NaM_cover,memory_orig,memory_cover,description_orig,description_cover,emot_content_orig,emot_content_cover,emot_intensity_orig,emot_intensity_cover,energetic_orig,energetic_cover,experience_orig,experience_cover,familiarity_orig,familiarity_cover,important_orig,important_cover,preference_orig,preference_cover,social_orig,social_cover,unique_orig,unique_cover,vivid_orig,vivid_cover
2,2014_1,17,17,16-18. Mostly high school,16-18. Mostly during the latter half of high school,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,I was dancing in my room after seeing my SAT score reveal and this was on in the background just in case.,"I was sitting in my room waiting for my SAT results back in 2014 and when I got my score I put that on and danced around the room, waking my parents up.",very positive,very positive,very,extremely,extremely,extremely,I used to listen to it on and off from ages 16-18 mostly in high school. I loved it and put it on my youtube playlist. Listened several times a week at least for several months and it stayed on my playlists for a few years. Didn't listen at quite that frequency for very long.,"I used to listen to a lot when I was happy and generally in a good mood, but it wasn't part of my main playlist.",extremely,extremely,very,extremely,love it!,love it!,not at all,not at all,extremely,extremely,somewhat,extremely
2,2014_2,NA,NA,This I believe was a song from college for me - 19-21.,2016-2017 I  believe so for me 19-20,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"I listened to it on the radio and with my friends - Dark horse Katy Perry. It was ok, but I never got into it or added it to a playlist.","I know it's Dark Horse by Katy Perry, and I listened mostly in 2017 I think. I don't like the song much but my friend in college did so he would listen while I would sit there tolerating it.",somewhat,somewhat,NA,NA,a little,a little,NA,NA,NA,NA,NA,NA
2,2014_3,NA,NA,Associated with the end of high school 16-17.,16-18,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"This song All of Me - John Legend was a legendary song. I did like it, and maybe listened a couple times a week for a couple months in 2014. However, it fell off my playlist quick as I never kept romance songs on there too long.",All of Me by John Legend was legendary song in high school so I listened a lot at home on youtube. Maybe a couple times a week when it first came out and it became a staple for the playlist until maybe 2016.,somewhat,extremely,NA,NA,a lot,a lot,NA,NA,NA,NA,NA,NA
2,2014_4,17,18,17-18.,17-18. Really the end of high school to beginning of college,completely spontaneous,somewhat deliberate,mem,mem,TRUE,TRUE,We were in high school and everyone was singing it or putting it on their phones in our math class.,I was listening to this song with my friend during Freshman year of college and he was singing along,neutral,very positive,not at all,a little,very,not at all,"I never really listened on my own. I heard it on the radio and people played the song in class, especially when it first came out. But, I myself never listened to Fancy by Iggy on my own other than to check out the music video.","I listened a lot to the music video when it first came out in 2014 I believe. It was ok, but Fancy by Iggy wasn't a great song so I listened maybe a few times a week for the first month it was out. Then just occasionally when my friends put it on.",somewhat,somewhat,not at all,a little,not at all,a little,very,very,somewhat,not at all,somewhat,somewhat
2,2014_5,16,18,"16-17, End of high school heard mostly in my room",This song is moslty associated with end of high school to beginning of college. 17-20.,somewhat deliberate,somewhat deliberate,mem,mem,TRUE,TRUE,Another example of me listening to music more than studying in high school where I was sitting in front of my computer at night singing along,I was playing a song guessing game when this came up in college.,neutral,somewhat positive,not at all,somewhat,not at all,very,"I used to listen to this song quite often back in 2013, counting stars by One republic and heard it a lot on the radio too. It was part of my personal playlist so I heard it several times a week when it first came out.",I listened to the song a lot in my free time in college. It was a part of the playlist and I listened multiple times a week for several months. I also listened as part of our song guessing game in college.,very,very,not at all,somewhat,a lot,a lot,not at all,very,not at all,somewhat,not at all,somewhat
2,2015_1,NA,NA,Mostly end of high school to most of college. 16-20.,This is the end of high school to the beginning of college. 17-20,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Uptown Funk - Bruno mars was such a classic. A constant part of my throwback playlists even now and I listened nonstop when it first came out back in 2014 or so. It was a great song, and it took years for me to stop listening so consistently.","I loved the song for a long time and put it on my playlist constantly. It is still on a throwback playlist since it is so good. Uptown Funk was one of those songs that we listened to in the car often, and with my college friends as well. Heard it at least once a week for years.",extremely,extremely,NA,NA,love it!,love it!,NA,NA,NA,NA,NA,NA
2,2015_2,NA,NA,I can't remember how old I was or where I was when listening. It seems like a classic that pops up every now and then.,Mostly high school for me between 15-17.,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I listen occasionally but once again not a constant song. Obviously Ed Sheeran but I am not a super huge fan of his so I don't follow his music closely.,"I listened to Thinking Out Loud by Ed Sheeran a few times, and thought that it was a good song. I looked it up occasionally and maybe listened a few times a week for a few months, but it was never part of a playlist.",somewhat,somewhat,NA,NA,somewhat,a lot,NA,NA,NA,NA,NA,NA
2,2015_3,18,18,18-20,Mostly associated with that movie we all watched and that downstairs theater where we watched the movie for the first time. I also listened throughout college 18-21.,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,I was watching the Fast and Furious movie with all of my college friends Freshman year and we were all gathered in the basement of our dorm talking about how the main character had died.,me and my friends were watching the fast and furious movie I think it was 6 and this song came on after Paul Walker's scene.,very positive,very positive,very,extremely,extremely,extremely,"I used to listen to it on my playlist from 19-20 since I didn't think it was a great song at first, but it grew on me after being on the radio more.",I listened to this song when it first came out with the movie in 2015 or 2016. I didn't really enjoy it at first but Charlie Puth really grew on me. See you again is a classic and I'm glad I liked it more after I listened more. Put it on my playlist and listened a few times a week for several months.,extremely,very,very,extremely,a lot,love it!,extremely,extremely,very,extremely,extremely,very
2,2015_4,17,19,16-19,17-20. End of high school to beginning college.,somewhat spontaneous,somewhat spontaneous,mem,mem,TRUE,TRUE,My friend Chris from high school liked to sing this song for fun in the car which he was doing during this event.,Was working out to a remix of this song when I was a sophomore in college with my best friend.,somewhat positive,somewhat positive,not at all,a little,extremely,very,"I listened a lot when it first came out around 2014. I listened on repeat for a month in 2014, then just occasionally with friends until around 2017 when the trap remixes improved. Trap Queen by Remy Boiz I think.","I loved this song when it first came out in high school. But, I didn't go out of my way to listen outside of when I was driving and it was on the radio. I added the remix to my playlist in 2016, and worked out a lot with my friends using it. Maybe listened once a week for a couple months.",very,very,a little,somewhat,somewhat,somewhat,extremely,somewhat,not at all,somewhat,very,very
2,2015_5,18,18,Mostly high school to college. 17-19,17-18,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,Was playing a song guessing game in the basement of my college dorm with some friends.,I was playing a song-guessing game and I would always get the beginning of the music video.,very positive,very positive,somewhat,a little,very,very,"I listened to this a lot in my personal youtube playlist for a long time. Probably several times a week during the end of high school for many months. Then it slowed down to just a couple times a week when it ran through my playlist regularly. I did used to play a song guessing game, where we would guess songs like Sugar- Maroon 5 as a group.","I listened a lot at the end of high school on youtube, at least several times a week. During college, it was the song I guessed most often during our song guessing games.",extremely,extremely,very,somewhat,love it!,love it!,extremely,extremely,somewhat,somewhat,extremely,very
2,2016_1,NA,17,This is associated with the beginning to middle of college I believe. 18-20,I believe this was from 17-20 for me when I listened.,NA,somewhat deliberate,0,mem,FALSE,TRUE,NA,Listening to this song for the first time in the car and wondering who was even singing this song since it was so good.,NA,neutral,NA,not at all,NA,not at all,"I listened to Love Yourself by Justin Bieber quite a bit. This was one of the first albums that I thought was truly very good from him, so I listened on repeat quite a bit in 2016-17 when I got more into it.","Love Yourself - Justin Bieber was one of his great comeback songs that made me think wow. That along with Sorry. It was a great song at the time, and I listened a lot back in 2014 or 2016 when it first came out. I can't remember the year but it was on my playlist multiple times a week for several months.",extremely,very,NA,not at all,love it!,love it!,NA,a little,NA,a little,NA,not at all
2,2016_2,17,17,Mostly with the end of high school to beginning of college. 17-19,17-19,completely spontaneous,somewhat spontaneous,mem,mem,TRUE,TRUE,Listening to this song in my own room watching the purpose movement team dancing to it thinking that it was quite a dance.,"When I listened to Sorry by Justin Bieber, I was in my room watching the purpose movement videos and I just remembered watching in my room during high school.",neutral,neutral,not at all,not at all,not at all,not at all,"I liked Sorry by Justin Bieber quite a bit. mostly listened to it during college myself, and had it on the playlist several times a week for quite a few months back in 2015 or 2016. I believe it was late 2015 that I added it on and listened all the time on the playlist and on the radio.","I heard it first in high school I believe, and it was a main playlist item for a while including during the first couple years of college.",extremely,extremely,not at all,not at all,love it!,love it!,not at all,not at all,not at all,not at all,somewhat,somewhat
2,2016_3,NA,NA,It is not associated with any time in my life,I can't really remember what time period this was for me.,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I barely ever listened and only when it was on in the background. I can't even remember when it played to be honest. This is the first song that I didn't know really at all. I just know it's by Drake.,"One Dance - Drake I believe. I never really listened to this song, and the last song I can remember that he even wrote was Hot Line Bling, which I really loved. However, this song, I never added to a playlist, and never really listened to outside of it being on the radio occasionally.",a little,a little,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
2,2016_4,NA,19,I think this was mostly beginning of college 18-19.,19-21,NA,somewhat deliberate,0,mem,FALSE,TRUE,NA,"I was listening to music with my friend Joseph, and we were talking about music in the car.",NA,somewhat positive,NA,a little,NA,a little,"Work - Rihanna I think. I remember listening to it a lot on the radio and it randomly came up on Youtube. However, it was never a part of my playlist I just liked the song and it happened to show up from time to time.",Listened to it a lot in the car and was on my personal playlist for a couple months. I listened maybe once or twice a week during that time back in 2016. Work - Fifth Harmony,very,very,NA,not at all,a lot,a lot,NA,a little,NA,not at all,NA,a little
2,2016_5,18,18,18. I was in my Freshman year of college when I first heard this song with my friend.,Mostly beginning of college. 18-19.,completely spontaneous,completely deliberate,mem,mem,TRUE,TRUE,"I was talking to my friend Kevin from college, and we were just listening to songs when this came up and he told me he liked it.",I was listening to this song with my friend Kevin who said he really enjoyed it when I was a freshman in college.,somewhat positive,neutral,somewhat,not at all,a little,not at all,"I did not like this song whatsoever, but my friend and roommate did so we listened to it sometimes when he was around.","I did not like this song Stressed Out - 21 pilots. It sounded very different here, so I had a harder time remembering, but I tried to avoid playing this song if possible. Sometimes, my friends would put it on since it was on the radio so often.",very,somewhat,a little,a little,not at all,not at all,somewhat,somewhat,not at all,not at all,very,not at all
