Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,a cappella,active_choice,activities,age,age_at_event,association,bluegrass,blues,bossa nova,choral,classical,Condition_Id,control,country,dance_remix,description,edm,emot_content,emot_intensity,energetic,experience,factor1_tg1_task0,familiarity,fav_genres,favorite_genres,folk_indie,funk,genres,habit_change,habits_overall,hip hop,important,jazz,listen_time,metal,music_performance,musical theatre,new_mus,new_music,opera,overall,platform,pop,preference,,r_and_b,rap,rock,salsa,self_description,social,unique,version_familiarity,vintage,vivid,completed,crowdsourcing_code,crowdsourcing_subj_id,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked
1,block_1,3,main task 1,15,3,,,,,,20-Oct,,,,,,1,,,,,,,,,"I remember the song, just not when I heard it",,a little,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,no,,,,597858,group_1,684505,session_1,1,2023-02-08T17:30:40.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,16,19,,,,,15,17-25,,,,,,1,completely spontaneous,,,A song on road trip playlist,,very positive,extremely,extremely,Required on on family road trip playlist,,extremely,,,,,,,,,extremely,,,,,,,,,,,,love it!,,,,,,,extremely,somewhat,,,extremely,no,,,,597858,group_1,684505,session_1,1,2023-02-08T17:30:40.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,17,22,,,,,18,18-25,,,,,,1,somewhat spontaneous,,,A song on workout playlist,,very positive,somewhat,very,Always used to play this song during workouts,,extremely,,,,,,,,,a little,,,,,,,,,,,, a lot,,,,,,,not at all,a little,,,a little,no,,,,597858,group_1,684505,session_1,1,2023-02-08T17:30:40.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,18,18,,,,,,18,,,,,,1,,,,,,,,,"Remember hearing it, just not when",,very,,,,,,,,,,,,,,,,,,,,, a lot,,,,,,,,,,,,no,,,,597858,group_1,684505,session_1,1,2023-02-08T17:30:40.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,19,14,,,,,17,18,,,,,,1,completely spontaneous,,,Hearing it during the end credits of a fast and furious movie after paul walkers death,,neutral,a little,a little,End credit scene of fast and furious,,somewhat,,,,,,,,,somewhat,,,,,,,,,,,,somewhat,,,,,,,somewhat,somewhat,,,somewhat,no,,,,597858,group_1,684505,session_1,1,2023-02-08T17:30:40.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,20,17,,,,,,age 16-18,,,,,,1,,,,,,,,,"I loved this song for a period of time, but no specific memory of when I was listening to it",,extremely,,,,,,,,,,,,,,,,,,,,, a lot,,,,,,,,,,,,no,,,,597858,group_1,684505,session_1,1,2023-02-08T17:30:40.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,21,1,,,,,,listening at home,,,,,,1,,,,,,,,,"No memory associated with the song, just remember hearing it before",,a little,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,no,,,,597858,group_1,684505,session_1,1,2023-02-08T17:30:40.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,22,12,,,,,18,age 18 hospital,,,,,,1,completely spontaneous,,,I heard this song a lot when I first got hospitalized for a serious health problem,,very positive,extremely,not at all,"I remember listening to this song while recovering at the hospital, so a positive memory for me",,extremely,,,,,,,,,extremely,,,,,,,,,,,,love it!,,,,,,,not at all,extremely,,,extremely,no,,,,597858,group_1,684505,session_1,1,2023-02-08T17:30:40.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,23,5,,,,,,Never heard it ,,,,,,1,,,,,,,,,Never Heard it ,,not at all,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,no,,,,597858,group_1,684505,session_1,1,2023-02-08T17:30:40.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,24,20,,,,,,20,,,,,,1,,,,,,,,,I remember hearing this song on kendrick lamar's album,,very,,,,,,,,,,,,,,,,,,,,, a lot,,,,,,,,,,,,no,,,,597858,group_1,684505,session_1,1,2023-02-08T17:30:40.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,25,24,,,,,16,18,,,,,,1,completely spontaneous,,,Hearing this song during spiderman into the spider verse. One  of my favorite movies,,very positive,a little,very,I remember hearing it during a spider-man movie,,extremely,,,,,,,,,extremely,,,,,,,,,,,,love it!,,,,,,,a little,very,,,extremely,no,,,,597858,group_1,684505,session_1,1,2023-02-08T17:30:40.000Z,,,,not measured,,TRUE
1,block_1,4,break,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,597858,group_1,684505,session_1,1,2023-02-08T17:30:40.000Z,,,,not measured,,TRUE
1,block_1,1,consent,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,2,instructions,1,1,,,,,24,early adulthood - 24 years,,,,,,1,completely deliberate,,,I was dancing on a table with my friend at one of the best parties we've ever been at. ,,option_4,option_4,option_4,"I love this song passionately, Shut Up and Dance is a classic on my Spotify. ",,option_4,,,,,,,,,option_3,,,,,,,,,,,,option_4,,,,,,,option_4,option_3,,,extremely,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,1,16,,,,,25,With a friend named Carl,,,,,,1,completely spontaneous,,,I broke up with a friend when this song was playing in the background. ,,somewhat negative,a little,not at all,I only heard it a few times when it first came out. ,,a little,,,,,,,,,a little,,,,,,,,,,,,not at all,,,,,,,somewhat,a little,,,a little,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,2,7,,,,,20,I'm reminded of my college years with this song. ,,,,,,1,neither,,,I remember hearing this play at parties in college all the time. ,,somewhat positive,somewhat,somewhat,I heard it all the time in college and at parties. ,,extremely,,,,,,,,,somewhat,,,,,,,,,,,,somewhat,,,,,,,somewhat,not at all,,,a little,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,3,12,,,,,19,College years - 19 ,,,,,,1,completely deliberate,,,"I honestly hate this song, and when it came out I hated it too. ",,very negative,not at all,not at all,I hated it with a passion from the start and even now. ,,very,,,,,,,,,not at all,,,,,,,,,,,,not at all,,,,,,,not at all,extremely,,,somewhat,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,4,15,,,,,20,"Not really, just overall when I heard it. ",,,,,,1,somewhat deliberate,,,When this came out I started respecting Justin Bieber's music more. ,,somewhat positive,somewhat,not at all,"It's from a familiar artist that I used to hate, but started respecting more again. ",,very,,,,,,,,,a little,,,,,,,,,,,,a little,,,,,,,not at all,extremely,,,somewhat,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,5,19,,,,,27,I associate it with my girlfriend. ,,,,,,1,completely deliberate,,,I recalled hearing this while with my girlfriend and us both loving it and playing it repeatedly. ,,very positive,extremely,somewhat,"Very positive experience, one that I treasure a lot. ",,extremely,,,,,,,,,extremely,,,,,,,,,,,, a lot,,,,,,,not at all,very,,,extremely,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,6,1,,,,,22,Young adulthood. ,,,,,,1,completely deliberate,,,Driving in a car with the radio playing. ,,somewhat positive,somewhat,not at all,Nothing in particular. I know it was a popular song. ,,not at all,,,,,,,,,not at all,,,,,,,,,,,,somewhat,,,,,,,not at all,somewhat,,,very,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,7,23,,,,,23,"Not really, just overall young adulthood. ",,,,,,1,completely deliberate,,,I remember hearing this with my sister on the radio and loving it.,,very positive,a little,somewhat,I liked it from the start. Very poppy and country. ,,very,,,,,,,,,somewhat,,,,,,,,,,,, a lot,,,,,,,somewhat,somewhat,,,extremely,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,8,8,,,,,19,College years - 19,,,,,,1,completely deliberate,,,This song was huge in college and I loved listening to it with friends.,,very positive,extremely,extremely,"Very positive, I still listen to it all the time. ",,extremely,,,,,,,,,extremely,,,,,,,,,,,,love it!,,,,,,,extremely,very,,,extremely,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,9,4,,,,,20,20,,,,,,1,neither,,,This reminds me of my old girlfriend that was abusive. ,,somewhat negative,a little,not at all,"Not great, since I heard it during a breakup.",,somewhat,,,,,,,,,very,,,,,,,,,,,,a little,,,,,,,not at all,extremely,,,a little,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,10,25,,,,,25,I heard this a lot of times throughout my years. ,,,,,,1,neither,,,My sister first showed me this when it came out. ,,neutral,not at all,not at all,Pretty positive overall. ,,very,,,,,,,,,a little,,,,,,,,,,,,a little,,,,,,,a little,a little,,,somewhat,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,11,24,,,,,25,25,,,,,,1,neither,,,I remember watching Spiderman when this came out.,,somewhat positive,somewhat,somewhat,Watching movies alone while single. ,,extremely,,,,,,,,,a little,,,,,,,,,,,, a lot,,,,,,,somewhat,extremely,,,very,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,12,14,,,,,21,21,,,,,,1,completely deliberate,,,I remember playing this a lot when my brother passed.,,somewhat negative,extremely,not at all,I listened to it repeatedly when I was sad and mourning. ,,extremely,,,,,,,,,extremely,,,,,,,,,,,,love it!,,,,,,,not at all,extremely,,,extremely,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,13,3,,,,,22,22,,,,,,1,neither,,,I would listen to this during college a lot. ,,neutral,a little,not at all,I listened to it occasionally. ,,a little,,,,,,,,,not at all,,,,,,,,,,,, a lot,,,,,,,not at all,not at all,,,a little,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,14,9,,,,,20,College years,,,,,,1,completely deliberate,,,I listened to this all the time with friends to hype up and go out. ,,very positive,very,extremely,I am super familiar with this song and all the other songs of the album. ,,extremely,,,,,,,,,somewhat,,,,,,,,,,,,love it!,,,,,,,extremely,not at all,,,extremely,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,15,22,,,,,,"Nope, not at all. ",,,,,,1,,,,,,,,,I don't have any memory of this song. ,,not at all,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,16,6,,,,,29,29,,,,,,1,completely deliberate,,,One of my favorite songs for me and all my friends!,,very positive,extremely,extremely,One of my favorite songs to listen to with my friends. ,,extremely,,,,,,,,,extremely,,,,,,,,,,,,love it!,,,,,,,extremely,not at all,,,extremely,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,17,11,,,,,,I don't recall this song. ,,,,,,1,,,,,,,,,No experience with it. ,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,18,18,,,,,22,20's,,,,,,1,completely deliberate,,,I still listen to this song and have for years now. ,,very positive,extremely,very,"Huge fan of the band and all their songs, including this one. ",,extremely,,,,,,,,,somewhat,,,,,,,,,,,,love it!,,,,,,,not at all,not at all,,,extremely,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,19,10,,,,,,Not sure since I don't have memory of this. ,,,,,,1,,,,,,,,,No experience with it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,20,5,,,,,20,20,,,,,,1,completely deliberate,,,Private,,very positive,extremely,not at all,My brother's favorite song. ,,extremely,,,,,,,,,extremely,,,,,,,,,,,,love it!,,,,,,,not at all,very,,,extremely,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,21,17,,,,,,Nothing applicable.,,,,,,1,,,,,,,,,Don't have an experience with this. ,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,22,21,,,,,22,22,,,,,,1,somewhat deliberate,,,Private,,somewhat positive,a little,somewhat,My friends played this a lot in college. ,,extremely,,,,,,,,,somewhat,,,,,,,,,,,, a lot,,,,,,,a little,a little,,,somewhat,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,23,13,,,,,,Don't know.,,,,,,1,,,,,,,,,Have no experience with this song.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,24,20,,,,,,Who sings this? Don't have a time period with it. ,,,,,,1,,,,,,,,,Don't have any experience. ,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,25,2,,,,,17,17,,,,,,1,completely deliberate,,,One of the first songs I made out to. ,,very positive,extremely,extremely,I listened to it all of my middle school years through high school. ,,extremely,,,,,,,,,extremely,,,,,,,,,,,,love it!,,,,,,,extremely,extremely,,,extremely,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,4,break,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,597869,group_1,684516,session_1,1,2023-02-08T17:31:52.000Z,,,,not measured,,TRUE
1,block_1,1,consent,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,2,instructions,1,1,,,,,,,,,,,,1,,,,,,,,,recognize the song from the radio,,option_3,,,,,,,,,,,,,,,,,,,,,option_2,,,,,,,,,,,,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,1,5,,,,,18,19-21,,,,,,1,completely spontaneous,,,This is the song that was playing when i was hired for my first job at baskin robbins.,,very positive,a little,very,it played at work so many times,,very,,,,,,,,,very,,,,,,,,,,,, a lot,,,,,,,a little,very,,,very,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,2,8,,,,,21,n/a,,,,,,1,completely spontaneous,,,reminds me of the summer i spent with my grandmother and we would go thrifting.,,very positive,somewhat,very,played on the radio,,extremely,,,,,,,,,very,,,,,,,,,,,, a lot,,,,,,,very,very,,,very,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,3,11,,,,,,just life in general it played everywhere when it first came out.,,,,,,1,,,,,,,,,i just recall being heavily played during the holidays in 2013,,very,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,4,1,,,,,14,yes it played during my mourning period of my first heartbreak lol,,,,,,1,completely spontaneous,,,i sang this song for a whole month after breaking up with m y first boyfriend.,,somewhat positive,somewhat,a little,played it on my ipod for months,,very,,,,,,,,,somewhat,,,,,,,,,,,, a lot,,,,,,,not at all,very,,,very,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,5,18,,,,,,24,,,,,,1,,,,,,,,,played on the radio all the time,,very,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,6,15,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,7,23,,,,,24,24,,,,,,1,completely spontaneous,,,road trip with my sister,,somewhat positive,a little,very,it always came on during our shuffle in our roadtrip,,very,,,,,,,,,very,,,,,,,,,,,,somewhat,,,,,,,somewhat,somewhat,,,very,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,8,7,,,,,,na,,,,,,1,,,,,,,,,my friend would listen,,somewhat,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,9,4,,,,,19,19,,,,,,1,completely spontaneous,,,me and my friend played this song on our way to work everyday,,very positive,somewhat,extremely,played it everyday for like 6 months,,extremely,,,,,,,,,very,,,,,,,,,,,,love it!,,,,,,,a little,somewhat,,,very,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,10,13,,,,,,22,,,,,,1,,,,,,,,,played on the radio so much,,very,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,11,19,,,,,,24,,,,,,1,,,,,,,,,played a lot at work,,extremely,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,12,14,,,,,26,26,,,,,,1,somewhat deliberate,,,this song played at the funeral of a very close friend ,,very negative,extremely,not at all,reminds me of a sad time,,extremely,,,,,,,,,very,,,,,,,,,,,,somewhat,,,,,,,very,very,,,extremely,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,13,20,,,,,24,24,,,,,,1,completely spontaneous,,,driving with my brother blasting this song singing at the top of my lungs.,,very positive,somewhat,extremely,played it on the car nonstop,,extremely,,,,,,,,,very,,,,,,,,,,,,love it!,,,,,,,a little,very,,,very,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,14,22,,,,,,25,,,,,,1,,,,,,,,,played on my  spotify shuffle,,very,,,,,,,,,,,,,,,,,,,,, a lot,,,,,,,,,,,,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,15,17,,,,,,23,,,,,,1,,,,,,,,,played at work,,very,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,16,16,,,,,,23,,,,,,1,,,,,,,,,my friend use to play it all the time in her car,,extremely,,,,,,,,,,,,,,,,,,,,, a lot,,,,,,,,,,,,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,17,10,,,,,,20,,,,,,1,,,,,,,,,played on the radio nonstop,,very,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,18,6,,,,,19,20,,,,,,1,completely spontaneous,,,this song was played nonstop on a roadtrip with friends when we took her to college,,very positive,somewhat,extremely,listened it too a lot in my friends car,,extremely,,,,,,,,,very,,,,,,,,,,,, a lot,,,,,,,very,very,,,very,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,19,24,,,,,25,24-29,,,,,,1,completely spontaneous,,,it was mine and my ex boyfriend song we dated for four years,,neutral,very,somewhat,played it a lot in my boyfriends car,,extremely,,,,,,,,,very,,,,,,,,,,,,love it!,,,,,,,a little,very,,,extremely,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,20,2,,,,,,14,,,,,,1,,,,,,,,,super popular in the radio,,very,,,,,,,,,,,,,,,,,,,,, a lot,,,,,,,,,,,,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,21,21,,,,,,24,,,,,,1,,,,,,,,,heard it on the radio,,very,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,22,25,,,,,,26,,,,,,1,,,,,,,,,came on my spotify shuffle often,,very,,,,,,,,,,,,,,,,,,,,, a lot,,,,,,,,,,,,no,,,,597861,group_1,684508,session_1,1,2023-02-08T17:25:56.000Z,,,,not measured,,TRUE
